acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
1.53,-9.08,2.76,-0.43,0.32,-0.18,WAL
1.56,-9.86,2.30,0.15,0.45,-0.47,WAL
1.59,-9.48,2.42,0.12,0.12,-0.49,WAL
1.14,-8.96,2.29,0.10,-0.19,-0.83,WAL
0.86,-8.98,2.19,0.06,-0.03,-1.03,WAL
0.51,-9.71,1.89,0.16,0.12,-1.25,WAL
0.30,-10.49,1.42,0.19,0.30,-1.19,WAL
0.06,-10.75,1.57,-0.06,0.40,-1.15,WAL
0.08,-11.69,1.51,-0.02,0.78,-1.06,WAL
0.20,-13.16,1.56,0.29,0.85,-0.71,WAL
-0.84,-10.16,0.51,-0.31,0.29,-0.26,WAL
-1.03,-8.44,1.53,-0.73,0.06,0.48,WAL
-0.08,-9.85,1.27,-0.01,-0.02,0.58,WAL
0.25,-10.70,0.63,0.16,-0.30,0.96,WAL
0.33,-10.28,0.80,-0.15,-0.64,1.28,WAL
0.50,-9.58,0.87,-0.21,-0.36,1.37,WAL
0.78,-9.40,0.86,-0.46,-0.02,1.24,WAL
0.91,-9.21,1.22,-0.68,-0.05,1.06,WAL
1.19,-9.64,1.64,-0.54,-0.10,0.87,WAL
1.74,-10.56,1.63,-0.14,0.13,0.51,WAL
2.35,-11.41,1.88,-0.03,0.29,0.08,WAL
2.02,-9.75,1.52,-0.22,0.28,-0.36,WAL
0.98,-8.56,1.90,-0.44,0.04,-0.62,WAL
1.53,-9.92,1.83,0.28,0.36,-0.65,WAL
1.60,-10.50,1.29,0.38,0.63,-0.86,WAL
0.99,-9.75,1.44,-0.01,-0.00,-0.80,WAL
0.53,-8.75,1.61,-0.03,-0.26,-0.82,WAL
0.29,-9.06,1.48,-0.06,-0.04,-0.91,WAL
0.05,-9.81,1.40,0.01,0.21,-0.98,WAL
0.08,-10.41,1.37,-0.11,0.43,-0.97,WAL
0.18,-11.30,1.36,0.11,0.56,-1.03,WAL
0.26,-12.18,1.04,0.13,0.39,-0.73,WAL
-0.27,-11.57,0.78,0.30,0.02,-0.34,WAL
-0.79,-8.82,0.87,-0.48,-0.07,0.45,WAL
0.22,-9.88,1.78,-0.36,0.13,0.64,WAL
0.85,-11.14,0.71,0.22,-0.17,0.68,WAL
0.42,-10.84,0.50,0.06,-1.25,1.23,WAL
0.82,-9.79,0.34,-0.02,-1.61,1.59,WAL
0.95,-9.15,0.20,-0.32,-0.75,1.59,WAL
1.18,-9.06,0.71,-0.71,0.00,1.28,WAL
1.19,-9.11,1.05,-0.58,0.04,1.18,WAL
2.11,-10.25,1.19,-0.10,0.09,0.83,WAL
2.06,-10.81,1.07,0.24,0.07,0.18,WAL
2.63,-10.88,0.96,0.18,0.24,-0.25,WAL
1.05,-8.18,0.77,-0.58,0.19,-0.81,WAL
1.06,-9.72,2.84,-0.14,0.19,-0.74,WAL
1.18,-10.79,1.40,0.64,0.61,-0.84,WAL
1.30,-10.18,1.45,0.00,0.34,-0.76,WAL
0.55,-8.83,2.28,-0.27,0.06,-0.88,WAL
0.21,-8.95,2.11,0.08,-0.14,-1.03,WAL
0.43,-9.82,1.70,0.25,-0.17,-1.06,WAL
0.34,-10.19,1.41,0.32,-0.00,-1.13,WAL
0.37,-11.27,1.79,0.35,0.23,-1.05,WAL
0.25,-11.89,1.31,0.32,0.32,-0.94,WAL
0.28,-12.58,1.18,0.36,0.46,-0.59,WAL
-1.18,-8.83,0.50,-0.55,-0.48,0.26,WAL
0.18,-9.04,1.98,-0.46,-0.12,0.93,WAL
0.59,-10.32,0.89,0.20,-0.23,0.59,WAL
0.47,-10.75,0.27,0.07,-1.11,1.17,WAL
0.40,-9.92,0.51,-0.33,-1.23,1.44,WAL
0.85,-9.80,0.81,-0.29,-0.65,1.58,WAL
1.15,-9.68,0.41,-0.40,-0.32,1.55,WAL
1.30,-9.29,0.70,-0.54,-0.10,1.29,WAL
1.65,-10.28,1.50,-0.22,0.06,1.08,WAL
1.80,-10.49,0.91,-0.06,0.02,0.78,WAL
2.39,-10.90,1.99,-0.31,-0.04,0.48,WAL
2.25,-9.27,1.34,-0.52,0.44,-0.08,WAL
1.82,-8.95,1.95,-0.62,0.60,-0.64,WAL
1.56,-10.05,2.46,0.17,0.30,-0.95,WAL
1.49,-10.34,1.52,0.54,-0.10,-1.08,WAL
0.96,-9.58,1.54,-0.01,-0.23,-1.18,WAL
0.70,-9.39,1.74,-0.04,0.15,-1.40,WAL
0.60,-10.05,1.76,0.04,0.30,-1.44,WAL
0.54,-10.75,1.61,0.20,0.28,-1.54,WAL
0.16,-11.15,1.22,0.31,0.57,-1.48,WAL
-0.04,-11.69,1.42,0.17,0.77,-1.35,WAL
-0.16,-11.96,1.24,0.06,0.50,-0.82,WAL
-0.38,-11.39,0.42,0.17,0.06,-0.36,WAL
-1.04,-8.48,0.53,-0.74,-0.61,0.41,WAL
-0.06,-9.37,1.67,-0.19,-0.50,0.74,WAL
0.16,-10.76,0.79,0.42,-0.71,0.96,WAL
0.61,-11.12,0.44,0.12,-1.13,1.61,WAL
1.03,-10.73,0.53,-0.11,-0.92,1.80,WAL
1.16,-10.40,0.63,-0.14,-0.49,1.88,WAL
1.74,-10.61,0.70,-0.28,-0.27,1.75,WAL
1.72,-9.71,0.93,-0.45,-0.30,1.50,WAL
2.20,-9.76,1.41,-0.31,-0.10,1.20,WAL
2.33,-9.90,1.13,-0.02,0.09,0.57,WAL
2.72,-10.58,1.58,-0.09,0.15,0.09,WAL
1.61,-8.87,1.04,-0.25,-0.02,-0.28,WAL
1.46,-8.90,1.66,-0.38,0.11,-0.40,WAL
1.82,-10.58,2.05,0.12,0.21,-0.84,WAL
1.57,-10.36,1.68,-0.09,-0.09,-0.99,WAL
1.16,-9.65,2.21,-0.20,-0.09,-1.29,WAL
0.73,-9.34,2.01,-0.12,0.13,-1.54,WAL
0.57,-10.19,1.88,-0.02,0.42,-1.66,WAL
0.15,-10.42,1.51,0.19,0.48,-1.64,WAL
-0.11,-10.48,1.27,0.08,0.53,-1.36,WAL
-0.12,-11.07,1.29,0.12,0.66,-1.03,WAL
0.23,-12.35,1.58,0.16,0.47,-0.51,WAL
0.36,-11.34,0.59,0.11,0.37,-0.12,WAL
-0.33,-9.10,1.39,-0.69,0.04,0.45,WAL
0.28,-9.35,1.86,-0.34,0.09,0.80,WAL
0.64,-10.64,1.50,0.15,-0.21,0.99,WAL
1.18,-11.16,1.32,0.06,-0.80,1.53,WAL
1.17,-10.62,1.06,-0.04,-0.78,1.68,WAL
1.40,-10.14,0.91,-0.19,-0.36,1.69,WAL
1.48,-9.72,0.91,-0.39,-0.25,1.46,WAL
1.37,-9.15,0.92,-0.36,-0.27,1.25,WAL
1.73,-9.09,1.01,-0.38,-0.08,0.87,WAL
1.47,-9.44,1.42,-0.12,0.00,0.37,WAL
1.22,-9.40,1.19,-0.07,0.11,0.05,WAL
1.41,-10.54,1.55,0.16,0.53,-0.38,WAL
0.96,-9.83,1.59,-0.26,0.43,-0.61,WAL
0.05,-8.12,2.00,-0.59,0.31,-0.73,WAL
0.71,-10.47,2.37,0.21,0.91,-0.77,WAL
1.02,-11.00,1.08,0.44,0.88,-0.60,WAL
1.37,-10.54,1.17,0.03,-0.91,1.26,WAL
1.67,-10.25,1.39,-0.09,-0.80,1.54,WAL
3.16,-9.80,1.17,-0.25,-0.13,1.58,WAL
2.89,-9.11,1.63,-0.34,-0.18,1.37,WAL
3.64,-9.06,1.99,-0.26,0.18,0.82,WAL
2.11,-9.20,1.97,-0.01,-0.06,0.34,WAL
1.47,-9.35,2.22,0.33,-0.46,0.30,WAL
1.71,-9.20,1.88,0.07,-0.16,-0.24,WAL
0.59,-9.04,1.93,-0.22,0.16,-0.86,WAL
0.46,-9.50,1.94,-0.41,0.03,-0.99,WAL
0.79,-10.13,2.36,-0.01,0.34,-0.83,WAL
1.21,-9.92,1.68,0.12,0.56,-0.63,WAL
1.52,-9.30,1.86,-0.25,0.63,-0.66,WAL
1.52,-10.07,2.45,-0.24,0.80,-0.96,WAL
1.51,-10.25,2.13,-0.15,1.07,-1.00,WAL
1.30,-10.10,2.02,-0.33,1.11,-1.01,WAL
1.27,-9.63,2.17,-0.34,0.86,-0.88,WAL
1.39,-9.41,2.05,-0.19,0.77,-0.81,WAL
1.04,-9.76,2.00,0.09,0.73,-0.96,WAL
1.21,-9.97,1.53,0.04,0.71,-0.85,WAL
0.96,-10.10,2.14,-0.07,0.58,-0.84,WAL
0.90,-10.24,1.85,0.07,0.41,-0.78,WAL
0.87,-10.54,1.88,0.05,0.15,-0.53,WAL
0.83,-10.90,1.30,0.16,0.11,-0.35,WAL
0.69,-9.84,1.50,-0.44,-0.02,0.08,WAL
0.95,-10.18,1.77,-0.03,-0.33,0.43,WAL
1.01,-9.52,0.86,-0.08,-0.87,1.02,WAL
2.10,-10.07,2.26,-0.24,-0.82,1.22,WAL
1.25,-10.65,1.51,0.31,-1.31,1.12,WAL
1.84,-11.00,1.00,0.16,-1.51,1.54,WAL
1.46,-10.35,1.13,-0.30,-1.21,1.41,WAL
1.24,-10.01,1.58,-0.41,-0.80,1.41,WAL
1.26,-9.54,1.43,-0.41,-0.61,1.28,WAL
1.36,-9.18,1.62,-0.27,-0.33,1.25,WAL
1.80,-9.34,1.58,-0.13,-0.16,0.98,WAL
2.07,-9.78,1.48,0.07,0.04,0.54,WAL
2.41,-10.71,1.55,0.21,0.25,0.16,WAL
1.62,-9.69,1.48,-0.10,-0.15,-0.05,WAL
1.31,-8.41,1.59,-0.39,-0.37,-0.43,WAL
1.23,-9.38,2.19,-0.23,0.11,-0.70,WAL
1.98,-10.65,1.74,0.15,0.82,-0.83,WAL
1.94,-10.31,1.91,-0.18,0.73,-0.96,WAL
1.30,-9.16,2.38,-0.36,0.35,-1.28,WAL
1.16,-9.24,2.39,-0.26,0.42,-1.60,WAL
1.01,-10.42,2.21,0.18,0.60,-1.78,WAL
0.57,-10.63,1.31,0.30,0.55,-1.66,WAL
0.42,-10.89,1.69,-0.04,0.55,-1.34,WAL
0.24,-11.22,1.43,0.09,0.73,-0.89,WAL
0.85,-11.63,1.27,-0.19,0.78,-0.30,WAL
0.63,-10.59,1.35,-0.38,0.28,0.03,WAL
0.61,-8.85,1.28,-0.47,-0.22,0.49,WAL
1.56,-9.64,1.68,0.03,-0.21,0.72,WAL
1.57,-10.41,0.83,0.32,-0.52,1.00,WAL
1.83,-10.55,1.36,-0.06,-1.14,1.28,WAL
1.09,-10.26,1.56,-0.06,-1.14,1.46,WAL
0.92,-9.73,1.21,-0.42,-0.90,1.64,WAL
1.28,-9.83,1.48,-0.40,-0.43,1.68,WAL
1.65,-9.69,1.40,-0.45,-0.18,1.43,WAL
2.14,-10.08,1.34,-0.20,-0.17,1.07,WAL
2.15,-10.07,1.01,-0.05,-0.10,0.60,WAL
2.22,-10.36,1.64,0.02,0.19,0.31,WAL
1.79,-9.23,0.93,-0.04,0.43,-0.08,WAL
1.64,-8.46,1.10,-0.22,0.40,-0.38,WAL
1.75,-9.66,2.39,-0.12,0.24,-0.73,WAL
1.70,-10.15,1.97,0.01,0.26,-0.97,WAL
1.50,-9.72,1.74,-0.39,-0.02,-1.15,WAL
1.31,-9.39,2.20,-0.35,0.09,-1.44,WAL
1.04,-9.85,1.87,-0.14,0.31,-1.59,WAL
0.70,-10.44,1.54,0.08,0.40,-1.61,WAL
0.56,-10.69,1.08,0.13,0.45,-1.41,WAL
0.30,-11.43,0.74,0.30,0.30,-1.34,WAL
-0.27,-11.28,0.53,0.06,0.06,-0.82,WAL
-0.05,-11.56,1.59,0.04,0.31,-0.19,WAL
-0.56,-9.34,1.30,-0.55,0.20,0.39,WAL
0.32,-9.72,2.30,-0.23,0.37,0.99,WAL
0.58,-11.22,1.37,0.59,-0.11,1.34,WAL
0.91,-11.46,1.04,0.36,-0.92,1.97,WAL
1.31,-10.50,1.09,0.04,-0.65,2.18,WAL
1.50,-9.50,0.93,-0.52,-0.10,1.86,WAL
1.30,-9.04,1.42,-0.84,0.08,1.48,WAL
1.41,-8.74,1.63,-0.78,-0.16,1.10,WAL
1.64,-9.56,2.11,-0.35,-0.20,0.60,WAL
2.22,-10.08,1.74,0.17,0.00,0.18,WAL
2.58,-11.03,2.38,0.11,0.18,-0.43,WAL
1.94,-9.69,1.31,0.07,0.25,-0.89,WAL
1.54,-9.32,1.76,-0.24,0.22,-1.18,WAL
1.63,-10.58,2.06,0.23,0.43,-1.23,WAL
1.30,-10.34,1.45,0.09,0.36,-1.19,WAL
0.84,-9.64,1.74,-0.11,0.18,-1.11,WAL
0.68,-9.09,1.69,-0.12,0.13,-1.03,WAL
0.69,-9.59,1.83,-0.17,0.28,-1.21,WAL
0.42,-10.03,1.84,-0.07,0.29,-1.45,WAL
-0.12,-10.62,1.67,-0.08,0.13,-1.38,WAL
-0.57,-11.37,1.71,0.08,0.22,-0.87,WAL
0.28,-12.86,1.75,0.22,0.69,-0.01,WAL
0.17,-11.16,0.80,-0.18,0.52,0.66,WAL
-0.03,-9.31,1.62,-0.65,-0.31,1.31,WAL
1.45,-10.64,1.65,0.07,-0.23,1.39,WAL
1.16,-11.11,0.74,0.18,-0.55,1.16,WAL
0.98,-10.18,0.75,-0.17,-1.03,1.47,WAL
0.86,-9.36,1.14,-0.27,-0.92,1.47,WAL
1.09,-9.35,1.10,-0.22,-0.68,1.42,WAL
1.17,-8.93,1.07,-0.22,-0.65,1.23,WAL
1.49,-8.91,1.24,-0.20,-0.54,1.00,WAL
1.86,-9.78,1.46,0.10,-0.10,0.42,WAL
2.10,-10.86,1.65,0.10,0.22,-0.01,WAL
1.96,-10.85,1.09,0.15,0.29,-0.49,WAL
1.30,-8.43,1.15,-0.73,0.12,-0.60,WAL
1.80,-9.73,3.11,-0.31,0.34,-0.90,WAL
1.68,-10.38,2.12,0.27,0.31,-1.11,WAL
1.09,-9.78,1.47,-0.07,-0.09,-1.21,WAL
0.46,-8.98,2.47,-0.46,-0.12,-1.25,WAL
0.30,-9.47,2.57,-0.13,0.16,-1.40,WAL
0.51,-10.28,2.08,-0.01,0.06,-1.63,WAL
-0.37,-10.64,1.70,0.01,0.16,-1.40,WAL
0.02,-11.52,1.78,0.13,0.55,-0.84,WAL
0.71,-12.80,1.96,0.33,0.85,-0.26,WAL
0.11,-10.63,0.77,-0.10,0.27,0.33,WAL
0.02,-8.64,1.41,-0.52,-0.31,0.87,WAL
1.06,-10.20,1.87,0.16,-0.09,0.99,WAL
1.01,-10.99,0.75,0.34,-0.41,1.03,WAL
0.81,-10.58,0.78,-0.12,-1.03,1.37,WAL
0.83,-9.64,0.99,-0.32,-0.89,1.62,WAL
1.26,-9.30,1.03,-0.44,-0.20,1.58,WAL
1.54,-9.28,1.05,-0.59,0.06,1.37,WAL
1.67,-9.44,1.31,-0.45,-0.06,1.07,WAL
2.39,-10.47,1.56,-0.06,0.11,0.63,WAL
2.40,-10.49,1.39,-0.14,0.41,0.15,WAL
2.18,-9.95,1.41,-0.08,0.65,-0.48,WAL
1.41,-8.55,1.20,-0.34,0.51,-0.82,WAL
1.47,-9.79,2.47,0.01,0.13,-1.20,WAL
1.13,-10.35,1.76,0.34,-0.09,-1.28,WAL
1.16,-10.45,1.65,0.06,-0.13,-1.15,WAL
0.71,-9.39,1.79,-0.30,0.01,-1.16,WAL
0.60,-9.45,2.00,-0.22,0.12,-1.24,WAL
0.55,-10.16,1.89,0.08,0.11,-1.27,WAL
0.25,-10.37,1.35,0.31,0.04,-1.23,WAL
0.09,-11.27,1.73,0.14,0.16,-0.94,WAL
-0.16,-11.25,1.58,-0.09,0.39,-0.49,WAL
0.13,-11.92,1.50,-0.03,0.50,-0.01,WAL
-0.40,-9.66,1.02,-0.47,-0.25,0.70,WAL
0.33,-9.17,1.85,-0.31,-0.57,1.17,WAL
0.97,-10.68,1.46,0.56,-0.71,1.18,WAL
0.99,-11.45,0.60,0.51,-1.08,1.56,WAL
1.33,-10.55,0.77,-0.01,-0.90,1.84,WAL
1.25,-9.83,1.01,-0.15,-0.40,1.79,WAL
1.57,-9.61,0.64,-0.11,-0.61,1.81,WAL
1.95,-9.26,0.52,-0.21,-0.73,1.47,WAL
2.10,-8.91,1.07,-0.45,-0.26,0.95,WAL
2.12,-9.38,1.66,-0.29,-0.01,0.14,WAL
1.95,-10.47,2.43,-0.15,0.02,-0.32,WAL
1.37,-9.96,1.79,-0.07,0.22,-0.76,WAL
0.92,-8.93,1.72,-0.44,0.45,-0.84,WAL
1.25,-10.62,2.74,-0.10,0.69,-1.00,WAL
0.87,-10.97,1.77,0.14,0.42,-1.07,WAL
0.50,-9.70,1.81,-0.34,0.01,-0.75,WAL
0.72,-8.89,2.30,-0.39,0.30,-0.89,WAL
0.70,-9.43,1.86,-0.06,0.63,-1.30,WAL
0.56,-10.21,1.74,0.20,0.31,-1.39,WAL
0.12,-10.10,1.44,0.11,-0.04,-1.30,WAL
0.02,-10.37,1.91,-0.07,0.38,-1.10,WAL
0.15,-10.84,1.62,-0.06,0.78,-0.79,WAL
0.74,-12.37,2.00,0.09,0.80,-0.38,WAL
0.06,-10.39,0.91,-0.39,0.22,0.00,WAL
-0.22,-8.55,1.60,-0.77,-0.05,0.61,WAL
1.01,-10.32,2.42,-0.07,0.38,0.92,WAL
1.02,-11.19,0.93,0.37,0.15,1.06,WAL
1.30,-9.62,1.14,-0.52,-0.61,1.58,WAL
1.35,-9.52,1.35,-0.41,-0.37,1.21,WAL
1.35,-9.39,1.26,-0.43,-0.11,0.81,WAL
1.39,-9.33,1.20,-0.28,-0.05,0.34,WAL
1.51,-10.52,1.86,-0.07,0.01,-0.13,WAL
0.77,-9.92,1.18,0.25,-0.16,-0.34,WAL
0.57,-8.68,1.47,-0.12,-0.11,-0.27,WAL
0.87,-9.32,1.96,0.11,0.75,-0.40,WAL
1.27,-10.33,1.60,0.14,1.12,-0.67,WAL
1.41,-9.99,1.80,-0.07,0.76,-0.86,WAL
0.63,-9.22,2.30,-0.06,0.44,-1.05,WAL
0.53,-9.40,2.13,0.04,0.51,-1.40,WAL
0.10,-10.19,1.97,0.11,0.85,-1.69,WAL
-0.23,-10.52,1.24,0.29,1.19,-1.56,WAL
-0.14,-11.14,1.34,0.22,1.38,-1.23,WAL
0.02,-11.67,1.25,0.07,1.13,-1.07,WAL
-0.15,-12.14,1.64,0.04,0.59,-0.73,WAL
-0.34,-11.29,0.91,-0.03,0.01,-0.58,WAL
-1.23,-9.72,1.09,-0.26,-0.47,0.04,WAL
-1.22,-8.52,0.93,-0.40,-0.64,0.80,WAL
0.12,-10.29,1.07,-0.02,-0.43,1.17,WAL
0.29,-11.42,0.76,0.05,-0.93,1.40,WAL
0.89,-11.36,0.57,-0.10,-1.34,1.76,WAL
0.89,-10.70,0.67,-0.26,-1.10,1.80,WAL
1.17,-9.74,0.81,-0.31,-0.60,1.82,WAL
1.34,-9.10,0.68,-0.65,-0.00,1.69,WAL
1.67,-9.11,1.45,-0.78,0.12,1.18,WAL
1.89,-9.38,1.63,-0.50,-0.04,0.62,WAL
1.75,-9.68,1.41,-0.21,-0.20,-0.19,WAL
1.44,-11.08,2.12,0.31,-0.08,-0.77,WAL
0.59,-9.90,1.32,0.09,-0.12,-0.89,WAL
0.30,-8.97,1.87,-0.23,0.11,-0.91,WAL
0.94,-10.59,2.67,0.20,0.66,-0.93,WAL
1.00,-10.80,1.26,0.34,0.71,-1.03,WAL
0.68,-9.84,1.79,-0.12,0.32,-1.12,WAL
0.31,-9.00,1.94,-0.01,0.06,-1.31,WAL
0.11,-9.48,1.93,0.16,0.17,-1.46,WAL
-0.21,-10.19,1.30,0.29,0.27,-1.43,WAL
-0.61,-10.57,1.45,0.10,0.34,-1.07,WAL
-0.34,-11.69,1.56,0.20,0.48,-0.58,WAL
0.26,-12.39,1.56,0.06,0.64,-0.11,WAL
-0.14,-10.55,0.82,-0.37,0.31,0.19,WAL
-0.51,-8.39,1.53,-0.91,-0.29,0.71,WAL
0.80,-10.17,2.20,-0.17,-0.27,0.87,WAL
0.55,-10.99,0.82,0.36,-0.74,0.98,WAL
0.83,-10.91,0.43,0.07,-1.38,1.51,WAL
0.85,-9.88,0.53,-0.23,-1.15,1.70,WAL
1.19,-9.48,0.56,-0.46,-0.27,1.65,WAL
1.07,-9.37,0.81,-0.67,-0.13,1.51,WAL
1.33,-9.17,1.23,-0.54,-0.31,1.39,WAL
2.18,-9.82,1.58,-0.31,-0.04,0.81,WAL
1.48,-9.79,1.27,-0.17,0.15,-0.08,WAL
1.46,-11.19,2.37,0.02,0.07,-0.46,WAL
0.66,-10.26,1.47,0.13,-0.02,-0.78,WAL
0.46,-9.13,1.70,-0.31,0.31,-0.70,WAL
0.75,-10.02,2.80,-0.01,0.62,-0.86,WAL
1.03,-10.41,1.74,0.22,0.74,-0.88,WAL
0.79,-9.71,1.73,-0.11,0.46,-1.02,WAL
0.43,-9.17,1.66,0.06,0.17,-1.17,WAL
0.45,-9.78,1.88,0.20,0.02,-1.40,WAL
0.03,-10.21,1.40,0.37,0.14,-1.52,WAL
-0.38,-10.86,1.45,0.15,0.55,-1.36,WAL
-0.65,-11.68,1.62,0.19,0.80,-1.10,WAL
-0.53,-12.62,1.51,0.33,0.49,-0.48,WAL
-1.13,-10.13,0.23,-0.26,-0.20,0.22,WAL
-1.02,-8.84,1.42,-0.58,-0.54,0.96,WAL
0.06,-10.41,1.45,-0.02,-0.17,1.27,WAL
0.34,-11.39,0.34,0.13,-0.32,1.55,WAL
0.86,-10.99,0.48,-0.40,-0.82,1.89,WAL
0.76,-9.96,0.82,-0.49,-0.60,1.77,WAL
1.03,-9.62,0.68,-0.66,0.05,1.61,WAL
1.06,-9.40,0.80,-0.76,0.21,1.22,WAL
1.07,-9.14,1.05,-0.63,0.05,0.96,WAL
1.35,-9.70,1.70,-0.19,-0.17,0.57,WAL
1.28,-10.12,1.24,0.06,-0.19,0.05,WAL
1.33,-10.74,1.78,0.14,-0.12,-0.44,WAL
0.50,-9.15,1.21,-0.10,-0.07,-0.73,WAL
0.74,-9.75,2.26,-0.06,0.14,-0.89,WAL
0.52,-10.65,2.17,0.40,0.15,-1.12,WAL
0.58,-10.25,1.16,0.23,0.17,-1.10,WAL
0.34,-9.26,1.41,-0.18,0.35,-1.23,WAL
0.37,-9.27,1.68,-0.16,0.59,-1.32,WAL
-0.11,-10.12,1.91,0.12,0.39,-1.57,WAL
-0.57,-10.60,1.43,0.36,0.09,-1.51,WAL
-0.73,-11.21,1.87,0.26,0.16,-1.19,WAL
-0.88,-11.71,1.52,0.42,0.37,-0.94,WAL
-0.74,-12.23,1.53,0.08,0.52,-0.31,WAL
-1.19,-10.54,1.14,-0.37,0.02,0.14,WAL
-1.33,-8.54,1.43,-0.81,-0.47,0.89,WAL
-0.33,-9.98,1.93,0.00,-0.70,1.26,WAL
-0.17,-11.08,0.70,0.67,-1.14,1.52,WAL
0.17,-11.27,0.14,0.24,-1.17,1.82,WAL
0.27,-10.72,0.50,-0.18,-0.63,2.03,WAL
0.83,-10.72,0.73,-0.44,-0.07,2.11,WAL
1.28,-10.19,0.71,-0.63,0.37,1.97,WAL
1.31,-9.29,0.96,-0.82,0.38,1.65,WAL
1.94,-9.75,1.79,-0.55,0.50,1.12,WAL
2.03,-10.25,2.03,-0.15,0.23,0.15,WAL
1.42,-10.36,2.04,0.14,-0.12,-0.74,WAL
0.41,-8.37,1.56,-0.36,-0.29,-1.18,WAL
0.44,-10.20,3.22,-0.10,0.21,-1.49,WAL
0.07,-11.62,2.40,0.57,0.35,-1.80,WAL
-0.11,-10.90,0.97,0.36,0.33,-1.49,WAL
0.02,-9.66,1.90,-0.20,0.28,-1.37,WAL
-0.05,-9.50,1.96,0.17,0.37,-1.59,WAL
-0.33,-10.52,1.66,0.56,0.21,-1.73,WAL
-0.81,-10.52,0.93,0.40,0.09,-1.62,WAL
-1.20,-11.35,1.77,0.22,0.43,-1.19,WAL
-1.35,-11.33,1.23,0.19,0.58,-0.67,WAL
-1.32,-11.25,0.98,-0.01,0.51,0.00,WAL
-1.89,-9.33,0.80,-0.65,0.05,0.76,WAL
-0.60,-10.06,1.88,-0.71,0.07,1.42,WAL
0.18,-11.54,1.48,0.04,-0.26,1.59,WAL
0.17,-11.42,0.53,-0.01,-1.36,2.00,WAL
0.50,-10.85,0.87,-0.09,-1.56,2.10,WAL
0.49,-10.30,0.76,-0.18,-0.83,1.97,WAL
0.78,-9.93,0.79,-0.59,-0.12,1.76,WAL
0.88,-9.46,1.24,-0.64,0.01,1.58,WAL
1.18,-9.29,1.68,-0.61,-0.08,1.22,WAL
1.48,-9.73,2.03,-0.20,-0.04,0.56,WAL
1.30,-10.69,3.07,-0.19,0.04,-0.14,WAL
0.74,-9.95,1.93,0.03,0.23,-0.91,WAL
-0.15,-9.24,2.22,-0.35,0.09,-1.28,WAL
-0.28,-10.33,2.85,0.23,0.09,-1.32,WAL
-0.18,-10.66,1.84,0.37,0.34,-1.21,WAL
0.09,-9.85,1.60,-0.06,0.49,-1.21,WAL
-0.36,-9.07,2.06,-0.09,0.48,-1.43,WAL
-0.39,-9.65,1.90,0.24,0.37,-1.49,WAL
-0.58,-10.25,1.39,0.43,0.24,-1.53,WAL
-0.82,-10.62,1.59,0.24,0.23,-1.38,WAL
-0.74,-11.34,1.89,0.29,0.52,-1.18,WAL
-1.16,-11.50,1.88,0.09,0.52,-0.86,WAL
-1.19,-11.65,1.49,0.13,0.23,-0.27,WAL
-1.63,-9.39,1.21,-0.57,-0.47,0.44,WAL
-1.06,-9.32,2.62,-0.63,-0.60,1.11,WAL
-0.43,-11.16,2.45,0.17,-1.00,1.23,WAL
-0.71,-11.16,1.12,0.30,-1.94,1.78,WAL
0.28,-10.79,1.25,0.15,-2.01,2.24,WAL
0.46,-10.23,0.89,0.27,-1.27,2.03,WAL
0.78,-9.66,0.45,-0.10,-0.45,1.81,WAL
0.96,-9.42,0.91,-0.21,0.13,1.48,WAL
1.09,-9.09,1.39,-0.29,0.30,1.09,WAL
1.06,-9.59,1.54,-0.10,0.47,0.35,WAL
0.42,-9.67,1.45,-0.23,0.14,-0.01,WAL
1.04,-11.31,2.23,0.02,0.03,-0.50,WAL
-0.09,-9.18,1.90,-0.56,-0.16,-0.68,WAL
-0.05,-8.20,2.35,-0.60,0.37,-0.67,WAL
0.15,-10.35,3.46,-0.03,0.53,-0.96,WAL
0.39,-11.36,2.30,0.43,0.63,-1.06,WAL
0.02,-10.01,2.11,-0.31,0.40,-1.15,WAL
0.03,-9.22,2.64,-0.29,0.42,-1.33,WAL
0.21,-9.22,2.06,-0.02,0.52,-1.49,WAL
0.16,-9.79,1.51,0.06,0.41,-1.79,WAL
-0.52,-10.23,1.25,0.08,0.01,-1.77,WAL
-0.75,-10.55,1.26,0.01,-0.02,-1.11,WAL
-0.17,-10.42,1.41,-0.18,0.62,-0.56,WAL
0.28,-11.90,2.01,0.07,1.21,-0.34,WAL
-0.20,-10.81,0.76,-0.46,0.78,-0.18,WAL
-0.17,-9.11,1.17,-0.92,0.87,0.59,WAL
0.60,-10.08,2.05,-0.85,1.21,0.97,WAL
1.15,-11.39,2.20,-0.44,0.82,1.38,WAL
0.99,-11.49,1.69,-0.48,-0.45,1.71,WAL
0.65,-10.85,1.70,-0.30,-1.14,2.00,WAL
0.02,-10.78,0.96,0.58,0.88,-1.12,WAL
-0.50,-9.65,1.80,0.02,0.38,-1.39,WAL
-0.69,-9.44,1.58,0.29,0.48,-1.55,WAL
-1.02,-10.06,1.07,0.21,0.82,-1.71,WAL
-1.37,-10.98,1.01,0.29,1.03,-1.61,WAL
-1.88,-11.20,0.55,0.16,0.89,-1.29,WAL
-2.08,-11.44,0.83,0.20,0.64,-0.77,WAL
